dp3xc1	21.8817315926
dp3xke	26.7716236884
dp3wd8	21.7792829466
dp3x0z	23.4520110159
dp3xb3	26.0717717027
dp3tvs	23.2002292838
dp3qv5	27.7431322292
dp3wd2	20.6737130367
dp3x57	23.0630331812
dp3w6e	23.4525154371
dp90q6	23.3696189855
dp3wds	22.8822684828
dp3w9p	21.9770589606
dp3tu4	20.3644070836
dp3thz	26.5735005052
dp3wfh	23.0255281121
dp3w3v	22.0914295873
dp3tg0	22.8540202121
dp3w6f	22.3051636099
dp3w4s	22.8343772771
dp3w6u	21.7320666962
dp3tqq	21.4222302212
dp3wc7	23.5833684948
dp3xh3	22.0781456622
dp3w59	21.9152767017
dp3tuf	21.5434208339
dp3whj	22.5830567388
dp3wd1	22.586475638
dp3wue	22.6810182201
dp3jw6	23.1403297233
dp3twk	21.7683741779
dp3tu0	20.9122899828
dp3tt8	22.0953884387
dp3w9b	21.9023829975
dp3w4e	22.6480361332
dp3qyz	24.5264682711
dp3rqc	21.8569300557
dp3tez	21.5324502137
dp3xb9	24.3922493394
dp3w7n	21.1742284213
dp3wep	22.9317460701
dp3tvg	20.8554049264
dp3rk5	26.99943099
dp3w7c	23.1187402054
dp3xhr	21.7371848582
dp3tey	21.0979491998
dp3x72	22.9929768753
dp3w64	25.904543132
dp3rjx	22.7994200261
dp3wd6	22.3765716045
dp3w3g	23.1718270951
dp3w5x	22.0236352618
dp3w4h	22.8802634392
dp3t74	21.9262524612
dp3thh	28.5016066487
dp3q5z	23.7793000822
dp3w4k	23.4322262995
dp3xdq	27.1340334362
dp3tmz	20.2165206123
dp3wtf	27.2757581843
dp3tve	22.6545398342
dp3tx1	23.5640740682
dp3xh2	22.545945827
dp3w9z	20.6821101898
dp98cr	22.4743894459
dp3w9y	20.9266192038
dp3w78	21.5813710869
dp3wc0	22.9104495617
dp3wbn	25.7692150438
dp3w6j	22.1560278104
dp9835	24.6443227443
dp3ttv	20.6842795907
dp3wgv	21.3870586036
dp3tu9	22.0100815377
dp3x83	23.9396914041
dp3xhq	21.1254439273
dp3w8t	23.137803557
dp3w50	21.5451976588
dp3tsw	21.7066740075
dp3x80	26.2211169347
dp3qgf	21.5732479358
dp3nq2	21.7018281549
dp3tw1	22.2949805308
dp3tqt	21.3006061618
dp3w4z	21.9521270833
dp3w7h	20.9700185356
dp3xhk	21.0160475468
dp3mfd	25.3455892655
dp3wfv	21.6095869346
dp3tt3	22.3308514658
dp3tgb	20.9988702115
dp3tsk	21.4423987026
dp3w8x	22.8291756941
dp3tmk	21.9711865762
dp3tev	20.7271221069
dp3tmm	21.7047212285
dp92rd	27.3835940236
dp3w9f	22.8643160544
dp3qm1	22.0682690779
dp3t77	22.4600913312
dp3w55	22.1400533374
dp3w4q	25.4647963652
dp3w74	21.932012043
dp3tet	20.8650208814
dp3w4r	25.3874512571
dp3mf9	24.5051961771
dp3w96	21.3312397123
dp3xkc	27.1585568231
dp3tuw	21.8681795558
dp3w6c	22.2059808496
dp3tew	20.8860696441
dp3w9u	22.5849521892
dp3tg9	21.9617490135
dp3w43	23.1078622913
dp3qns	26.6316167914
dp3tt9	21.6136310166
dp3rnf	22.7569680451
dp3xh0	21.4203706156
dp3tsx	21.8692944186
dp3w6g	22.1078615
dp3rhn	23.5970176894
dp3tyg	23.3436964903
dp3w5z	21.4763691985
dp3wd4	22.7752514153
dp3tsd	21.320993855
dp3x1m	22.3735714842
dp3tg3	22.1048919173
dp3tmv	20.0230889722
dp3x1p	21.9986336793
dp3w52	19.6573435423
dp3w5r	22.2887347672
dp3x0v	22.5241271564
dp3teu	20.7703519247
dp3w1y	23.4989433202
dp3muy	25.6751999366
dp3wd0	21.8212072331
dp3my0	22.6085536197
dp3w6y	21.4058056763
dp3w98	22.5412040645
dp3tq7	22.0748771661
dp3tkb	25.8748880425
dp3tt5	21.0325405641
dp3m5u	24.23924699
dp3w8h	24.3746961547
dp3tv0	22.331805297
dp3wd7	22.8287604893
dp3w9g	22.246859263
dp3xfp	24.4839573935
dp3x56	22.2561701686
dp3w6s	23.226818844
dp3tsj	20.9020244605
dp3ttc	22.2860187156
dp3w4x	24.5389354645
dp3tb7	25.7842204301
dp3tm5	21.668422449
dp3wgs	21.9770360717
dp3x2b	22.1531257689
dp3w6m	22.18060002
dp3w6r	22.0622325981
dp3tu8	21.8622833638
dp3w5s	21.586695643
dp3xbu	22.9094355094
dp3t7e	21.7709271668
dp3w49	21.9873808611
dp3tvy	24.2176718731
dp3tqm	22.439093517
dp3ts6	21.0654605877
dp3tsn	21.4943138988
dp3wh0	22.087227558
dp3x0y	22.7141081626
dp3tfr	23.1602992211
dp3wf3	21.4612557969
dp3wf9	22.361758932
dp3x5n	22.5996707045
dp3ttu	21.99031168
dp3w3f	25.0937957871
dp3r61	24.9503794129
dp3ttj	21.8864720722
dp3wgc	22.7658377718
dp3x5q	22.8250713017
dp3x1j	22.2881701671
dp3ttg	21.9279892533
dp3tsp	21.0426442756
dp3pp5	24.7669869979
dp3w4g	22.8482472085
dp3tx8	23.6869191941
dp3trr	23.2049327417
dp3t76	21.8935361406
dp3w7q	20.9873965057
dp92zu	21.3561433681
dp3w2v	21.3326065406
dp3tfy	21.731128593
dp92p1	25.9140394279
dp3w5t	21.8182335207
dp3tmh	22.0552925279
dp3m8t	20.2173609675
dp3tqz	22.0217491234
dp3tg8	21.8481716607
dp3rk6	21.9564108802
dp3tmj	22.2082890724
dp3wf7	21.7233120636
dp3wcb	22.3908865994
dp3myj	27.2718253173
dp3thm	24.4703904861
dp3sh0	19.244796433
dp3tt7	21.5696556991
dp3q4v	22.6875223553
dp3tm7	22.1254757027
dp3tt1	21.6094023993
dp3tw7	22.1286199262
dp3wf2	21.8665771282
dp3wgh	22.2057357659
dp3rhg	25.6367771946
dp3tqs	22.5678243061
dp3tv1	21.7347192956
dp3qqu	24.81918013
dp3x48	21.7187363109
dp3x41	24.0462880585
dp3tug	20.7890631701
dp3tvq	25.2266241223
dp93nk	22.0175854754
dp3tmt	22.3017020965
dp3ttf	22.3432744334
dp3qzd	28.9866680659
dp3w9d	22.6967609932
dp3tu3	21.778772149
dp3thv	23.8325519406
dp3ttb	21.8842113153
dp3x2q	23.8849676018
dp3m8v	21.2094133445
dp3qj8	25.1667654677
dp3whu	23.9790488177
dp3r5q	20.690097221
dp3tfq	22.8657179408
dp3muz	24.4431049092
dp3r5w	21.251908855
dp3x51	22.1114025546
dp3wcc	21.5193191845
dp3w1k	23.2385795097
dp3tmw	21.7213868578
dp3w9e	22.1207542021
dp3wun	21.7265584634
dp3mvp	24.397966
dp3tfn	23.0623300209
dp3w4c	22.6099083892
dp981f	25.4075689248
dp3mff	27.181513385
dp3xe9	26.2383435425
dp3tv2	21.9190501477
dp3teb	20.8081957341
dp3w66	25.0350851314
dp3w5e	22.0186270415
dp3tth	21.9541938475
dp3qq1	24.9212259618
dp3rrj	22.1573459677
dp3ttr	21.8797749154
dp3tsf	21.677538218
dp3wuw	22.9392015743
dp3w71	21.889972734
dp3qj9	25.5602718368
dp3rnk	22.939584646
dp3qhp	22.1451802307
dp3ts0	20.5772374717
dp3x7y	24.6933084089
dp3t60	25.9999849292
dp3tnn	21.7980358187
dp3tj5	20.5771385996
dp3tw4	22.5195017284
dp3twb	21.490207706
dp3w4u	22.0736798761
dp3wcg	22.3408297829
dp3tr5	20.2907876279
dp3rn3	23.6856037887
dp3w5h	21.9540758265
dp3tte	21.7400606556
dp3tfw	21.9584805756
dp3tvt	24.3841737831
dp3w3y	22.2550933175
dp3tmg	22.3793557474
dp3w57	21.9748351594
dp3qnf	26.4276161871
dp3rhs	24.496757552
dp3x9m	24.0807350726
dp3tu1	20.8968641498
dp3xk1	25.376115437
dp3w1t	22.8174435101
dp3tmn	22.4774064153
dp3w72	21.5122040977
dp3w7b	21.6821398654
dp3trk	22.4194722351
dp3smn	21.276585459
dp3tt4	22.2287830405
dp3w3s	23.0029926113
dp3wbw	22.616630917
dp3tg6	21.8650842426
dp3wg4	20.528356016
dp3q5c	23.0634790298
dp3twd	21.6064608486
dp3w38	24.5005082474
dp3trn	22.1027670651
dp3w3n	19.0538216399
dp3tem	18.3013070087
dp3x6c	23.9035328477
dp3tex	21.6124049908
dp3rnn	22.6505154531
dp3tqy	22.0862561256
dp3wd5	22.3456466398
dp3te2	20.3412507464
dp3te9	19.5337975004
dp93nf	22.8496834558
dp3wb4	24.270855
dp3r4m	21.8928853712
dp3mvr	26.1420312985
dp3tfj	22.4374460745
dp3rtn	22.2734795942
dp3tkr	22.0072073411
dp3qfg	21.9436000595
dp3xdp	24.8861453654
dp3qf5	20.2567361888
dp3rjv	26.0799174915
dp3tgp	21.3118369264
dp3w0j	21.5446959211
dp3x9c	26.353337657
dp3xh7	22.3662784928
dp3w81	21.5729147283
dp3nq9	26.3879419268
dp3w42	22.3360730343
dp3sbb	23.2315849165
dp3ty2	23.3972060324
dp3tfm	21.746231918
dp3w5w	21.7665512563
dp3tcj	24.5105577822
dp3tqw	22.066939334
dp3xh5	20.4874411776
dp3tgg	20.5582239229
dp3ttn	22.0985599946
dp3x6b	26.2785596299
dp3wf6	21.4553091513
dp3w3t	22.9384090903
dp3q5j	25.0317336086
dp3wce	21.5999346413
dp3jw3	22.6666256946
dp3suz	21.9490686007
dp3x2f	22.8466581695
dp3xb7	26.618684472
dp3tqp	23.3123931974
dp3tmq	22.1708849011
dp3x1b	23.1100528263
dp3w6p	22.084577418
dp3x5h	23.0757724571
dp3tq2	23.6338986059
dp3x4k	23.0063622667
dp3t9v	22.8424689031
dp3t8t	22.5576922523
dp3thj	24.7006865956
dp3tt6	21.9539980978
dp3x30	21.9517828359
dp3xk6	26.5173386168
dp3tme	22.1958950533
dp3wh9	22.7220321847
dp3xb6	25.2022305789
dp3trs	22.0025728332
dp3w39	23.8596530643
dp3w77	20.9369007373
dp3x7v	26.8002145477
dp3ts8	21.2658311262
dp3qjc	26.2016386715
dp3wj4	23.2303015635
dp3trp	22.460991159
dp3teg	20.885732243
dp3tuj	21.3462698611
dp3w0v	21.2493648377
dp3xk2	23.5652163617
dp3tf8	22.1900870394
dp3t7f	22.2960981627
dp3x55	23.0336938815
dp3tkd	20.9332640642
dp3w2f	21.467078296
dp3w1c	21.5684242936
dp3tf0	23.7864173855
dp3xc9	24.6718840839
dp3r69	23.8435744066
dp3wcp	22.728637305
dp3w6h	24.2452936773
dp3rmr	23.1968357861
dp3xhj	21.8082483578
dp3pnu	20.7802336993
dp3tsh	20.7581020005
dp3w3u	24.5992174504
dp3sbf	22.6620357101
dp3wf1	22.4544428364
dp3rk7	22.5923596577
dp3tts	21.1990230948
dp3tkm	20.8121227356
dp3xk4	25.9865522267
dp3w5d	21.5606135727
dp3wgu	22.9752370999
dp3x2m	24.3523480525
dp3w67	24.6658193079
dp3xb4	23.1014749706
dp3x52	23.1613648009
dp3wfm	22.3028263005
dp3w97	22.7384308517
dp3w99	22.7760591959
dp3wf4	22.4407192549
dp92q9	22.3514072395
dp3qn1	24.4146038714
dp3tes	20.3552926097
dp3rxt	21.9310078441
dp3x3x	23.6527826895
dp3quv	21.7940968343
dp3x1r	21.4782564134
dp3wn6	25.0044508494
dp3w1j	22.0412396002
dp3rf3	24.2568260198
dp3rju	25.2884341775
dp3w6q	22.4550859499
dp3wfj	22.5613314483
dp3rnq	24.1626971123
dp3w4v	23.0169094012
dp3pph	23.2219489302
dp3xk0	25.0094853468
dp3ttw	21.6399145163
dp3qzz	22.0305632297
dp3tm6	21.9856271121
dp3tdv	20.6682809835
dp3tm8	21.6829417176
dp3wb8	24.0086594198
dp3tk7	22.1011085875
dp3m8w	21.4696307663
dp3w65	25.3029045011
dp3w41	22.2978554148
dp3tnr	23.5117714472
dp3tsb	21.5589218054
dp3tgr	19.7539363601
dp3tnp	22.9675903175
dp3tkx	21.8122085128
dp3w5n	22.0219704897
dp3rkd	25.7377503664
dp3tsu	22.071361887
dp3trx	23.3233353402
dp3ttd	22.1613338303
dp3x7c	25.5105879903
dp3qju	22.0275846789
dp3tg1	22.9075250272
dp3w6k	24.7871511992
dp3qjh	21.4806439429
dp3tv3	22.7485811544
dp3meg	24.6280449599
dp3tmx	21.9937065821
dp3w51	22.3021825444
dp3tnj	22.3691714153
dp3wcx	24.528473551
dp3wj1	23.9281001414
dp3t7g	21.6183912871
dp3tub	21.5355619807
dp3t7y	21.2770714043
dp3tkg	22.8228305481
dp3tbu	26.5870107373
dp3x5v	23.3559903011
dp3x5m	23.5382089019
dp3wg7	23.352108534
dp3tq0	22.7095057253
dp3tnw	19.9411727885
dp3t7r	20.7715703326
dp3trj	22.0460919388
dp3w9k	22.0570858237
dp3x73	24.7204446103
dp3tfb	22.1297582635
dp3sef	21.5099787836
dp3rhz	23.7992490901
dp3tcw	22.9207279417
dp3m8d	21.5356611576
dp981g	24.800385225
dp3qed	21.7066282094
